title,artist,rank,genre,year
Overdrive,Drake,40,pop,2022
Where Did You Go?,Jax Jones Featuring MNEK,41,pop,2022
Hot In It,Tiesto & Charli XCX,42,pop,2022
Vendetta!,MUPP X Sadfriendd,43,pop,2022
Lost Without You,Kygo With Dean Lewis,44,pop,2022
Make You Say,"Zedd, Maren Morris & BEAUZ",45,pop,2022
Tie That Binds,Drake,46,pop,2022
Crazy What Love Can Do,David Guetta & Becky Hill & Ella Henderson,47,pop,2022
B.O.T.A. (Baddest Of Them All),Eliza Rose & Interplanetary Criminal,48,pop,2022
Down Hill,Drake,49,pop,2022
All That Really Matters,ILLENIUM & Teddy Swims,50,pop,2022
Stay With Me,"Calvin Harris, Justin Timberlake, Halsey & Pharrell Williams",51,pop,2022
Story Of My Life,"ILLENIUM, Sueco & Trippie Redd",52,pop,2022
Miss You,Oliver Tree & Robin Schulz,53,pop,2022
The Last Goodbye,ODESZA Featuring Bettye LaVette,54,pop,2022
Heaven Takes You Home,Swedish House Mafia & Connie Constance,55,pop,2022
You Are My High,DJ Snake,56,pop,2022
Intimidated,KAYTRANADA Featuring H.E.R.,57,pop,2022
21 Reasons,Nathan Dawe & Ella Henderson,58,pop,2022
Neon Blade,MoonDeity,59,pop,2022
I Love U,The Chainsmokers,60,pop,2022
"Bzrp Music Sessions, Vol. 51",Bizarrap & Villano Antillano,61,pop,2022
Don't Wake Me Up,Jonas Blue & Why Don't We,62,pop,2022
Family,"David Guetta Featuring Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie",63,pop,2022
What Would You Do?,"Joel Corry, David Guetta & Bryson Tiller",64,pop,2022
Follow Me,Sam Feldt x Rita Ora,65,pop,2022
Sahara,Hensonn,66,pop,2022
Beg For You,Charli XCX Featuring Rina Sawayama,67,pop,2022
iPad,The Chainsmokers,68,pop,2022
Bad Memories,MEDUZA x James Carter Featuring Elley Duhe & FAST BOY,69,pop,2022
Chasing Stars,"Alesso, Marshmello & James Bay",70,pop,2022
Move Your Body,Ownboss & SEVEK,71,pop,2022
Caught Up,Gryffin & Olivia O'Brien,72,pop,2022
Belly Dancer,Imanbek & BYOR,73,pop,2022
Broken In All The Right Places,Lost Kings Featuring MOD SUN,74,pop,2022
Baby Girl,Disco Lines,75,pop,2022
Afraid To Feel,LF SYSTEM,76,pop,2022
Love Tonight,Shouse,77,pop,2022
Deep Down,"Alok, Ella Eyre & Kenny Dope Featuring Never Dull",78,pop,2022
Metamorphosis,INTERWORLD,79,pop,2022
Say Nothing,Flume Featuring MAY-A,80,pop,2022
I Wish,Joel Corry & Mabel,81,pop,2022
I Can Feel It,Sickick,82,pop,2022
After You,"Gryffin, Jason Ross & Calle Lehmann",83,pop,2022
Out Out,"Joel Corry, Jax Jones, Charli XCX & Saweetie",84,pop,2022
Summer In New York,Sofi Tukker,85,pop,2022
Down Under,Luude Featuring Colin Hay,86,pop,2022
Woke Up In Love,"Kygo, Gryffin & Calum Scott",87,pop,2022
Undeniable,Kygo Featuring X Ambassadors,88,pop,2022
Turn On The Lights Again..,Fred again.. & Swedish House Mafia Featuring Future,89,pop,2022
Human,John Summit Featuring Echoes,90,pop,2022
Original Sin,Sofi Tukker,91,pop,2022
Run,Becky Hill + Galantis,92,pop,2022
Everything But You,Clean Bandit Featuring A7S,93,pop,2022
You Were Loved,Gryffin & OneRepublic,94,pop,2022
Riptide,The Chainsmokers,95,pop,2022
On My Knees,RUFUS DU SOL,96,pop,2022
Don't Let Me Let Go,"Dillon Francis, ILLENIUM & EVAN GIIA",97,pop,2022
How Do You Love,"Cheat Codes, Lee Brice & Lindsay Ell",98,pop,2022
Cafe Con Leche,Pitbull,99,pop,2022
Shinigami Eyes,Grimes,100,pop,2022
